ИНН,Зона,Дата_утверждения,prev_zone,next_zone,next_date,zone_change,step
182519002,Ч,2023-01-21 01:23:06,,З,2023-04-15 01:23:06,True,1
182519002,З,2023-04-15 01:23:06,Ч,Ч,2023-08-01 01:23:06,True,2
182519002,Ч,2023-08-01 01:23:06,З,З,2023-11-16 01:23:06,True,3
182519002,З,2023-11-16 01:23:06,Ч,,,True,4
183214699,З,2022-12-14 06:59:55,,К,2023-02-26 06:59:55,True,1
183214699,К,2023-02-26 06:59:55,З,Ж,2023-04-29 06:59:55,True,2
183214699,Ж,2023-04-29 06:59:55,К,Ч,2023-10-01 06:59:55,True,3
183214699,Ч,2023-10-01 06:59:55,Ж,Ж,2023-11-20 06:59:55,True,4
183214699,Ж,2023-11-20 06:59:55,Ч,,,True,5
183224324,З,2022-12-31 07:32:41,,Ж,2023-06-16 07:32:41,True,1
183224324,Ж,2023-06-16 07:32:41,З,Ч,2023-11-14 07:32:41,True,2
183224324,Ч,2023-11-14 07:32:41,Ж,,,True,3
183575469,З,2022-02-13 02:56:40,,Ж,2022-07-10 02:56:40,True,1
183575469,Ж,2022-07-10 02:56:40,З,К,2022-12-16 02:56:40,True,2
183575469,К,2022-12-16 02:56:40,Ж,Ж,2023-02-20 02:56:40,True,3
183575469,Ж,2023-02-20 02:56:40,К,К,2023-06-10 02:56:40,True,4
183575469,К,2023-06-10 02:56:40,Ж,,,True,5
183798947,К,2022-08-28 16:05:16,,Ч,2023-02-03 16:05:16,True,1
183798947,Ч,2023-02-03 16:05:16,К,Ж,2023-06-27 16:05:16,True,2
183798947,Ж,2023-06-27 16:05:16,Ч,Ч,2023-12-23 16:05:16,True,3
183798947,Ч,2023-12-23 16:05:16,Ж,,,True,4
184730910,К,2022-07-16 01:41:20,,Ж,2022-12-30 01:41:20,True,1
184730910,Ж,2022-12-30 01:41:20,К,К,2023-04-14 01:41:20,True,2
184730910,К,2023-04-14 01:41:20,Ж,Ж,2023-08-26 01:41:20,True,3
184730910,Ж,2023-08-26 01:41:20,К,,,True,4
184986216,Ж,2020-06-19 22:51:54,,З,2020-11-30 22:51:54,True,1
184986216,З,2020-11-30 22:51:54,Ж,Ж,2021-03-26 22:51:54,True,2
184986216,Ж,2021-03-26 22:51:54,З,К,2021-08-07 22:51:54,True,3
184986216,К,2021-08-07 22:51:54,Ж,,,True,4
185283886,З,2021-05-03 13:30:09,,К,2021-07-15 13:30:09,True,1
185283886,К,2021-07-15 13:30:09,З,З,2021-11-03 13:30:09,True,2
185283886,З,2021-11-03 13:30:09,К,,,True,3
187215357,Ч,2022-12-16 10:15:58,,Ж,2023-04-30 10:15:58,True,1
187215357,Ж,2023-04-30 10:15:58,Ч,К,2023-10-23 10:15:58,True,2
187215357,К,2023-10-23 10:15:58,Ж,З,2023-12-08 10:15:58,True,3
187215357,З,2023-12-08 10:15:58,К,,,True,4
187370776,З,2021-04-09 00:28:30,,К,2021-06-27 00:28:30,True,1
187370776,К,2021-06-27 00:28:30,З,З,2021-09-09 00:28:30,True,2
187370776,З,2021-09-09 00:28:30,К,К,2021-11-12 00:28:30,True,3
187370776,К,2021-11-12 00:28:30,З,Ч,2022-04-26 00:28:30,True,4
187370776,Ч,2022-04-26 00:28:30,К,З,2022-06-26 00:28:30,True,5
187370776,З,2022-06-26 00:28:30,Ч,,,True,6
188041658,К,2021-12-11 14:41:47,,З,2022-05-04 14:41:47,True,1
188041658,З,2022-05-04 14:41:47,К,Ч,2022-10-29 14:41:47,True,2
188041658,Ч,2022-10-29 14:41:47,З,,,True,3
188115180,З,2020-12-22 13:29:10,,К,2021-04-25 13:29:10,True,1
188115180,К,2021-04-25 13:29:10,З,Ч,2021-09-13 13:29:10,True,2
188115180,Ч,2021-09-13 13:29:10,К,,,True,3
188956229,Ч,2020-05-19 14:02:03,,Ж,2020-09-04 14:02:03,True,1
188956229,Ж,2020-09-04 14:02:03,Ч,К,2020-11-12 14:02:03,True,2
188956229,К,2020-11-12 14:02:03,Ж,З,2021-01-20 14:02:03,True,3
188956229,З,2021-01-20 14:02:03,К,Ч,2021-07-04 14:02:03,True,4
188956229,Ч,2021-07-04 14:02:03,З,,,True,5
189725608,К,2022-09-25 02:53:30,,З,2023-03-09 02:53:30,True,1
189725608,З,2023-03-09 02:53:30,К,Ж,2023-08-25 02:53:30,True,2
189725608,Ж,2023-08-25 02:53:30,З,Ч,2023-10-22 02:53:30,True,3
189725608,Ч,2023-10-22 02:53:30,Ж,,,True,4
193214795,К,2021-03-16 10:41:38,,З,2021-08-22 10:41:38,True,1
193214795,З,2021-08-22 10:41:38,К,К,2021-10-06 10:41:38,True,2
193214795,К,2021-10-06 10:41:38,З,,,True,3
193629428,К,2022-07-14 21:10:38,,З,2022-10-13 21:10:38,True,1
193629428,З,2022-10-13 21:10:38,К,Ч,2023-03-16 21:10:38,True,2
193629428,Ч,2023-03-16 21:10:38,З,К,2023-08-19 21:10:38,True,3
193629428,К,2023-08-19 21:10:38,Ч,З,2023-10-25 21:10:38,True,4
193629428,З,2023-10-25 21:10:38,К,,,True,5
195510699,Ч,2021-04-26 08:00:12,,К,2021-08-17 08:00:12,True,1
195510699,К,2021-08-17 08:00:12,Ч,Ж,2021-11-28 08:00:12,True,2
195510699,Ж,2021-11-28 08:00:12,К,Ч,2022-02-23 08:00:12,True,3
195510699,Ч,2022-02-23 08:00:12,Ж,Ж,2022-07-02 08:00:12,True,4
195510699,Ж,2022-07-02 08:00:12,Ч,З,2022-08-13 08:00:12,True,5
195510699,З,2022-08-13 08:00:12,Ж,,,True,6
197859974,Ч,2022-05-27 17:07:45,,З,2022-07-26 17:07:45,True,1
197859974,З,2022-07-26 17:07:45,Ч,К,2022-09-06 17:07:45,True,2
197859974,К,2022-09-06 17:07:45,З,З,2022-11-18 17:07:45,True,3
197859974,З,2022-11-18 17:07:45,К,Ч,2023-03-19 17:07:45,True,4
197859974,Ч,2023-03-19 17:07:45,З,Ж,2023-04-30 17:07:45,True,5
197859974,Ж,2023-04-30 17:07:45,Ч,,,True,6
198355117,Ч,2022-12-11 16:30:41,,К,2023-03-04 16:30:41,True,1
198355117,К,2023-03-04 16:30:41,Ч,Ж,2023-04-21 16:30:41,True,2
198355117,Ж,2023-04-21 16:30:41,К,К,2023-09-13 16:30:41,True,3
198355117,К,2023-09-13 16:30:41,Ж,З,2023-11-24 16:30:41,True,4
198355117,З,2023-11-24 16:30:41,К,,,True,5
198847907,Ж,2022-03-13 00:42:06,,К,2022-07-06 00:42:06,True,1
198847907,К,2022-07-06 00:42:06,Ж,З,2022-08-11 00:42:06,True,2
198847907,З,2022-08-11 00:42:06,К,,,True,3
198996602,З,2020-08-18 23:10:58,,Ч,2020-12-25 23:10:58,True,1
198996602,Ч,2020-12-25 23:10:58,З,К,2021-04-09 23:10:58,True,2
198996602,К,2021-04-09 23:10:58,Ч,З,2021-07-15 23:10:58,True,3
198996602,З,2021-07-15 23:10:58,К,Ч,2021-08-28 23:10:58,True,4
198996602,Ч,2021-08-28 23:10:58,З,,,True,5
200094520,К,2022-08-15 05:13:44,,З,2022-10-05 05:13:44,True,1
200094520,З,2022-10-05 05:13:44,К,Ж,2023-01-19 05:13:44,True,2
200094520,Ж,2023-01-19 05:13:44,З,З,2023-03-07 05:13:44,True,3
200094520,З,2023-03-07 05:13:44,Ж,Ч,2023-06-14 05:13:44,True,4
200094520,Ч,2023-06-14 05:13:44,З,,,True,5
202009252,Ч,2022-11-12 07:08:49,,З,2023-03-19 07:08:49,True,1
202009252,З,2023-03-19 07:08:49,Ч,Ч,2023-09-02 07:08:49,True,2
202009252,Ч,2023-09-02 07:08:49,З,Ж,2023-12-13 07:08:49,True,3
202009252,Ж,2023-12-13 07:08:49,Ч,,,True,4
203533933,Ч,2022-08-09 04:28:46,,Ж,2023-01-26 04:28:46,True,1
203533933,Ж,2023-01-26 04:28:46,Ч,Ч,2023-04-26 04:28:46,True,2
203533933,Ч,2023-04-26 04:28:46,Ж,З,2023-09-30 04:28:46,True,3
203533933,З,2023-09-30 04:28:46,Ч,,,True,4
206314906,З,2022-09-12 10:38:32,,Ч,2023-03-05 10:38:32,True,1
206314906,Ч,2023-03-05 10:38:32,З,З,2023-08-20 10:38:32,True,2
206314906,З,2023-08-20 10:38:32,Ч,Ч,2023-11-14 10:38:32,True,3
206314906,Ч,2023-11-14 10:38:32,З,,,True,4
206342684,З,2022-01-07 10:32:18,,К,2022-06-22 10:32:18,True,1
206342684,К,2022-06-22 10:32:18,З,Ч,2022-11-22 10:32:18,True,2
206342684,Ч,2022-11-22 10:32:18,К,Ж,2023-04-19 10:32:18,True,3
206342684,Ж,2023-04-19 10:32:18,Ч,З,2023-05-20 10:32:18,True,4
206342684,З,2023-05-20 10:32:18,Ж,К,2023-11-08 10:32:18,True,5
206342684,К,2023-11-08 10:32:18,З,,,True,6
207764786,Ж,2020-04-21 20:47:30,,Ч,2020-06-11 20:47:30,True,1
207764786,Ч,2020-06-11 20:47:30,Ж,Ж,2020-09-17 20:47:30,True,2
207764786,Ж,2020-09-17 20:47:30,Ч,З,2021-01-31 20:47:30,True,3
207764786,З,2021-01-31 20:47:30,Ж,К,2021-07-02 20:47:30,True,4
207764786,К,2021-07-02 20:47:30,З,Ж,2021-10-19 20:47:30,True,5
207764786,Ж,2021-10-19 20:47:30,К,,,True,6
208022707,Ч,2022-12-23 22:03:35,,К,2023-06-08 22:03:35,True,1
208022707,К,2023-06-08 22:03:35,Ч,Ч,2023-08-16 22:03:35,True,2
208022707,Ч,2023-08-16 22:03:35,К,Ж,2023-10-28 22:03:35,True,3
208022707,Ж,2023-10-28 22:03:35,Ч,,,True,4
208542421,Ж,2020-10-14 13:15:47,,З,2021-01-27 13:15:47,True,1
208542421,З,2021-01-27 13:15:47,Ж,Ч,2021-04-23 13:15:47,True,2
208542421,Ч,2021-04-23 13:15:47,З,К,2021-06-18 13:15:47,True,3
208542421,К,2021-06-18 13:15:47,Ч,Ч,2021-11-18 13:15:47,True,4
208542421,Ч,2021-11-18 13:15:47,К,,,True,5
208994420,К,2021-03-07 03:42:29,,З,2021-05-02 03:42:29,True,1
208994420,З,2021-05-02 03:42:29,К,К,2021-10-22 03:42:29,True,2
208994420,К,2021-10-22 03:42:29,З,Ч,2022-03-16 03:42:29,True,3
208994420,Ч,2022-03-16 03:42:29,К,Ж,2022-07-15 03:42:29,True,4
208994420,Ж,2022-07-15 03:42:29,Ч,,,True,5
210097532,К,2022-06-14 20:48:05,,З,2022-12-06 20:48:05,True,1
210097532,З,2022-12-06 20:48:05,К,Ч,2023-05-04 20:48:05,True,2
210097532,Ч,2023-05-04 20:48:05,З,З,2023-06-08 20:48:05,True,3
210097532,З,2023-06-08 20:48:05,Ч,Ж,2023-08-18 20:48:05,True,4
210097532,Ж,2023-08-18 20:48:05,З,,,True,5
211063502,З,2022-09-03 19:04:16,,Ж,2022-10-15 19:04:16,True,1
211063502,Ж,2022-10-15 19:04:16,З,Ч,2023-02-11 19:04:16,True,2
211063502,Ч,2023-02-11 19:04:16,Ж,,,True,3
212801723,К,2022-06-16 10:39:15,,Ж,2022-08-03 10:39:15,True,1
212801723,Ж,2022-08-03 10:39:15,К,К,2022-12-29 10:39:15,True,2
212801723,К,2022-12-29 10:39:15,Ж,З,2023-02-16 10:39:15,True,3
212801723,З,2023-02-16 10:39:15,К,,,True,4
213295094,Ж,2022-03-14 23:38:04,,З,2022-08-23 23:38:04,True,1
213295094,З,2022-08-23 23:38:04,Ж,Ж,2022-12-16 23:38:04,True,2
213295094,Ж,2022-12-16 23:38:04,З,,,True,3
214892202,К,2023-01-08 05:03:51,,З,2023-06-25 05:03:51,True,1
214892202,З,2023-06-25 05:03:51,К,К,2023-11-23 05:03:51,True,2
214892202,К,2023-11-23 05:03:51,З,,,True,3
215263579,З,2020-04-02 08:41:22,,К,2020-09-17 08:41:22,True,1
215263579,К,2020-09-17 08:41:22,З,Ж,2021-02-09 08:41:22,True,2
215263579,Ж,2021-02-09 08:41:22,К,З,2021-06-05 08:41:22,True,3
215263579,З,2021-06-05 08:41:22,Ж,,,True,4
215498746,К,2020-11-09 17:11:45,,Ж,2021-03-05 17:11:45,True,1
215498746,Ж,2021-03-05 17:11:45,К,Ч,2021-08-26 17:11:45,True,2
215498746,Ч,2021-08-26 17:11:45,Ж,Ж,2022-01-31 17:11:45,True,3
215498746,Ж,2022-01-31 17:11:45,Ч,,,True,4
215881583,Ж,2020-08-07 00:53:46,,З,2020-09-09 00:53:46,True,1
215881583,З,2020-09-09 00:53:46,Ж,К,2020-11-03 00:53:46,True,2
215881583,К,2020-11-03 00:53:46,З,Ж,2020-12-07 00:53:46,True,3
215881583,Ж,2020-12-07 00:53:46,К,Ч,2021-03-12 00:53:46,True,4
215881583,Ч,2021-03-12 00:53:46,Ж,,,True,5
217417646,З,2022-11-23 11:43:22,,К,2023-01-27 11:43:22,True,1
217417646,К,2023-01-27 11:43:22,З,Ж,2023-05-07 11:43:22,True,2
217417646,Ж,2023-05-07 11:43:22,К,,,True,3
218632998,Ж,2021-12-30 07:11:41,,З,2022-04-08 07:11:41,True,1
218632998,З,2022-04-08 07:11:41,Ж,Ч,2022-07-12 07:11:41,True,2
218632998,Ч,2022-07-12 07:11:41,З,К,2022-10-01 07:11:41,True,3
218632998,К,2022-10-01 07:11:41,Ч,Ж,2023-01-31 07:11:41,True,4
218632998,Ж,2023-01-31 07:11:41,К,К,2023-05-18 07:11:41,True,5
218632998,К,2023-05-18 07:11:41,Ж,,,True,6
223495550,Ж,2020-08-28 00:39:02,,К,2021-02-13 00:39:02,True,1
223495550,К,2021-02-13 00:39:02,Ж,З,2021-06-19 00:39:02,True,2
223495550,З,2021-06-19 00:39:02,К,К,2021-07-31 00:39:02,True,3
223495550,К,2021-07-31 00:39:02,З,З,2021-10-09 00:39:02,True,4
223495550,З,2021-10-09 00:39:02,К,К,2022-03-03 00:39:02,True,5
223495550,К,2022-03-03 00:39:02,З,,,True,6
224863855,К,2022-06-19 01:12:13,,З,2022-07-20 01:12:13,True,1
224863855,З,2022-07-20 01:12:13,К,Ч,2022-09-29 01:12:13,True,2
224863855,Ч,2022-09-29 01:12:13,З,Ж,2023-01-14 01:12:13,True,3
224863855,Ж,2023-01-14 01:12:13,Ч,Ч,2023-07-11 01:12:13,True,4
224863855,Ч,2023-07-11 01:12:13,Ж,К,2023-10-17 01:12:13,True,5
224863855,К,2023-10-17 01:12:13,Ч,,,True,6
225291722,З,2021-08-28 19:45:11,,Ж,2021-12-15 19:45:11,True,1
225291722,Ж,2021-12-15 19:45:11,З,З,2022-05-13 19:45:11,True,2
225291722,З,2022-05-13 19:45:11,Ж,,,True,3
228777592,К,2022-10-25 18:43:08,,Ж,2022-12-15 18:43:08,True,1
228777592,Ж,2022-12-15 18:43:08,К,Ч,2023-04-25 18:43:08,True,2
228777592,Ч,2023-04-25 18:43:08,Ж,К,2023-07-28 18:43:08,True,3
228777592,К,2023-07-28 18:43:08,Ч,,,True,4
228874872,Ж,2022-11-29 06:43:16,,Ч,2023-02-27 06:43:16,True,1
228874872,Ч,2023-02-27 06:43:16,Ж,З,2023-08-19 06:43:16,True,2
228874872,З,2023-08-19 06:43:16,Ч,К,2023-09-19 06:43:16,True,3
228874872,К,2023-09-19 06:43:16,З,,,True,4
231667252,К,2022-04-01 12:04:00,,Ч,2022-08-29 12:04:00,True,1
231667252,Ч,2022-08-29 12:04:00,К,К,2022-09-30 12:04:00,True,2
231667252,К,2022-09-30 12:04:00,Ч,,,True,3
231760218,З,2023-04-05 11:49:19,,К,2023-08-03 11:49:19,True,1
231760218,К,2023-08-03 11:49:19,З,,,True,2
233842443,Ч,2020-08-08 04:09:43,,Ж,2020-12-21 04:09:43,True,1
233842443,Ж,2020-12-21 04:09:43,Ч,З,2021-04-12 04:09:43,True,2
233842443,З,2021-04-12 04:09:43,Ж,К,2021-06-26 04:09:43,True,3
233842443,К,2021-06-26 04:09:43,З,,,True,4
234484176,Ж,2020-09-04 13:28:13,,Ч,2021-02-06 13:28:13,True,1
234484176,Ч,2021-02-06 13:28:13,Ж,К,2021-04-01 13:28:13,True,2
234484176,К,2021-04-01 13:28:13,Ч,Ж,2021-09-09 13:28:13,True,3
234484176,Ж,2021-09-09 13:28:13,К,,,True,4
235677021,Ж,2021-07-05 07:58:39,,Ч,2021-11-18 07:58:39,True,1
235677021,Ч,2021-11-18 07:58:39,Ж,К,2022-01-06 07:58:39,True,2
235677021,К,2022-01-06 07:58:39,Ч,З,2022-02-16 07:58:39,True,3
235677021,З,2022-02-16 07:58:39,К,,,True,4
237312607,Ч,2022-09-20 22:42:00,,К,2022-12-05 22:42:00,True,1
237312607,К,2022-12-05 22:42:00,Ч,Ч,2023-05-27 22:42:00,True,2
237312607,Ч,2023-05-27 22:42:00,К,З,2023-08-10 22:42:00,True,3
237312607,З,2023-08-10 22:42:00,Ч,К,2023-09-21 22:42:00,True,4
237312607,К,2023-09-21 22:42:00,З,,,True,5
238941032,Ч,2021-12-07 10:38:18,,К,2022-05-27 10:38:18,True,1
238941032,К,2022-05-27 10:38:18,Ч,Ж,2022-10-03 10:38:18,True,2
238941032,Ж,2022-10-03 10:38:18,К,З,2022-11-26 10:38:18,True,3
238941032,З,2022-11-26 10:38:18,Ж,Ч,2023-01-07 10:38:18,True,4
238941032,Ч,2023-01-07 10:38:18,З,,,True,5
239022051,К,2021-05-07 04:48:32,,З,2021-08-26 04:48:32,True,1
239022051,З,2021-08-26 04:48:32,К,Ч,2021-11-23 04:48:32,True,2
239022051,Ч,2021-11-23 04:48:32,З,К,2022-03-24 04:48:32,True,3
239022051,К,2022-03-24 04:48:32,Ч,Ж,2022-08-09 04:48:32,True,4
239022051,Ж,2022-08-09 04:48:32,К,,,True,5
239879324,Ж,2020-10-17 14:42:45,,Ч,2020-11-23 14:42:45,True,1
239879324,Ч,2020-11-23 14:42:45,Ж,Ж,2021-02-27 14:42:45,True,2
239879324,Ж,2021-02-27 14:42:45,Ч,Ч,2021-08-02 14:42:45,True,3
239879324,Ч,2021-08-02 14:42:45,Ж,К,2022-01-25 14:42:45,True,4
239879324,К,2022-01-25 14:42:45,Ч,,,True,5
239998212,К,2020-06-17 11:02:23,,Ж,2020-08-01 11:02:23,True,1
239998212,Ж,2020-08-01 11:02:23,К,Ч,2020-09-12 11:02:23,True,2
239998212,Ч,2020-09-12 11:02:23,Ж,К,2021-03-08 11:02:23,True,3
239998212,К,2021-03-08 11:02:23,Ч,,,True,4
240944642,Ч,2022-04-11 15:47:44,,К,2022-07-09 15:47:44,True,1
240944642,К,2022-07-09 15:47:44,Ч,Ж,2022-09-09 15:47:44,True,2
240944642,Ж,2022-09-09 15:47:44,К,З,2022-10-25 15:47:44,True,3
240944642,З,2022-10-25 15:47:44,Ж,,,True,4
241358412,Ч,2022-02-10 08:11:34,,Ж,2022-06-18 08:11:34,True,1
241358412,Ж,2022-06-18 08:11:34,Ч,З,2022-10-14 08:11:34,True,2
241358412,З,2022-10-14 08:11:34,Ж,Ж,2022-12-06 08:11:34,True,3
241358412,Ж,2022-12-06 08:11:34,З,,,True,4
242773978,Ч,2022-09-21 15:07:25,,Ж,2023-02-10 15:07:25,True,1
242773978,Ж,2023-02-10 15:07:25,Ч,К,2023-07-04 15:07:25,True,2
242773978,К,2023-07-04 15:07:25,Ж,,,True,3
243516217,Ч,2021-08-05 23:43:42,,Ж,2021-09-04 23:43:42,True,1
243516217,Ж,2021-09-04 23:43:42,Ч,З,2022-01-29 23:43:42,True,2
243516217,З,2022-01-29 23:43:42,Ж,Ж,2022-05-24 23:43:42,True,3
243516217,Ж,2022-05-24 23:43:42,З,К,2022-10-31 23:43:42,True,4
243516217,К,2022-10-31 23:43:42,Ж,,,True,5
245911428,Ч,2022-04-01 09:30:05,,З,2022-06-02 09:30:05,True,1
245911428,З,2022-06-02 09:30:05,Ч,Ч,2022-09-14 09:30:05,True,2
245911428,Ч,2022-09-14 09:30:05,З,,,True,3
246738448,Ж,2021-03-30 11:35:22,,З,2021-08-06 11:35:22,True,1
246738448,З,2021-08-06 11:35:22,Ж,Ч,2022-01-15 11:35:22,True,2
246738448,Ч,2022-01-15 11:35:22,З,З,2022-04-16 11:35:22,True,3
246738448,З,2022-04-16 11:35:22,Ч,К,2022-09-27 11:35:22,True,4
246738448,К,2022-09-27 11:35:22,З,,,True,5
248097361,Ч,2021-12-18 05:44:32,,Ж,2022-03-16 05:44:32,True,1
248097361,Ж,2022-03-16 05:44:32,Ч,К,2022-08-26 05:44:32,True,2
248097361,К,2022-08-26 05:44:32,Ж,,,True,3
248944827,Ж,2021-06-29 13:43:12,,Ч,2021-11-05 13:43:12,True,1
248944827,Ч,2021-11-05 13:43:12,Ж,З,2022-01-03 13:43:12,True,2
248944827,З,2022-01-03 13:43:12,Ч,Ч,2022-06-15 13:43:12,True,3
248944827,Ч,2022-06-15 13:43:12,З,З,2022-10-22 13:43:12,True,4
248944827,З,2022-10-22 13:43:12,Ч,К,2023-02-26 13:43:12,True,5
248944827,К,2023-02-26 13:43:12,З,,,True,6
249283742,З,2022-01-07 09:08:55,,К,2022-02-19 09:08:55,True,1
249283742,К,2022-02-19 09:08:55,З,З,2022-06-29 09:08:55,True,2
249283742,З,2022-06-29 09:08:55,К,Ч,2022-11-18 09:08:55,True,3
249283742,Ч,2022-11-18 09:08:55,З,З,2023-04-09 09:08:55,True,4
249283742,З,2023-04-09 09:08:55,Ч,,,True,5
250517800,Ч,2022-01-02 03:43:38,,К,2022-05-29 03:43:38,True,1
250517800,К,2022-05-29 03:43:38,Ч,Ж,2022-07-23 03:43:38,True,2
250517800,Ж,2022-07-23 03:43:38,К,З,2022-09-02 03:43:38,True,3
250517800,З,2022-09-02 03:43:38,Ж,,,True,4
251005024,Ж,2023-01-26 07:07:07,,Ч,2023-03-12 07:07:07,True,1
251005024,Ч,2023-03-12 07:07:07,Ж,З,2023-09-01 07:07:07,True,2
251005024,З,2023-09-01 07:07:07,Ч,,,True,3
251839949,З,2020-12-23 07:31:47,,Ж,2021-02-04 07:31:47,True,1
251839949,Ж,2021-02-04 07:31:47,З,З,2021-06-19 07:31:47,True,2
251839949,З,2021-06-19 07:31:47,Ж,К,2021-10-20 07:31:47,True,3
251839949,К,2021-10-20 07:31:47,З,,,True,4
254514432,Ж,2021-01-22 05:06:18,,З,2021-04-08 05:06:18,True,1
254514432,З,2021-04-08 05:06:18,Ж,Ж,2021-08-05 05:06:18,True,2
254514432,Ж,2021-08-05 05:06:18,З,З,2021-10-18 05:06:18,True,3
254514432,З,2021-10-18 05:06:18,Ж,К,2021-11-27 05:06:18,True,4
254514432,К,2021-11-27 05:06:18,З,,,True,5
254574696,Ч,2021-07-07 04:34:45,,Ж,2021-09-17 04:34:45,True,1
254574696,Ж,2021-09-17 04:34:45,Ч,З,2022-01-22 04:34:45,True,2
254574696,З,2022-01-22 04:34:45,Ж,Ч,2022-06-06 04:34:45,True,3
254574696,Ч,2022-06-06 04:34:45,З,,,True,4
255133652,Ч,2020-03-05 13:32:51,,З,2020-06-16 13:32:51,True,1
255133652,З,2020-06-16 13:32:51,Ч,Ж,2020-08-02 13:32:51,True,2
255133652,Ж,2020-08-02 13:32:51,З,З,2021-01-28 13:32:51,True,3
255133652,З,2021-01-28 13:32:51,Ж,Ж,2021-06-10 13:32:51,True,4
255133652,Ж,2021-06-10 13:32:51,З,,,True,5
255851632,Ж,2021-01-03 00:08:50,,К,2021-03-01 00:08:50,True,1
255851632,К,2021-03-01 00:08:50,Ж,Ч,2021-08-13 00:08:50,True,2
255851632,Ч,2021-08-13 00:08:50,К,Ж,2021-10-09 00:08:50,True,3
255851632,Ж,2021-10-09 00:08:50,Ч,,,True,4
256446539,Ч,2021-12-07 23:12:19,,З,2022-01-23 23:12:19,True,1
256446539,З,2022-01-23 23:12:19,Ч,Ж,2022-04-15 23:12:19,True,2
256446539,Ж,2022-04-15 23:12:19,З,К,2022-07-10 23:12:19,True,3
256446539,К,2022-07-10 23:12:19,Ж,Ч,2022-12-16 23:12:19,True,4
256446539,Ч,2022-12-16 23:12:19,К,Ж,2023-02-09 23:12:19,True,5
256446539,Ж,2023-02-09 23:12:19,Ч,,,True,6
257354106,З,2021-03-14 06:39:58,,Ж,2021-07-19 06:39:58,True,1
257354106,Ж,2021-07-19 06:39:58,З,К,2021-12-24 06:39:58,True,2
257354106,К,2021-12-24 06:39:58,Ж,,,True,3
257947350,Ч,2020-12-04 07:08:01,,К,2021-03-27 07:08:01,True,1
257947350,К,2021-03-27 07:08:01,Ч,Ж,2021-08-22 07:08:01,True,2
257947350,Ж,2021-08-22 07:08:01,К,,,True,3
258417787,Ч,2022-01-18 22:30:13,,К,2022-03-31 22:30:13,True,1
258417787,К,2022-03-31 22:30:13,Ч,Ч,2022-07-27 22:30:13,True,2
258417787,Ч,2022-07-27 22:30:13,К,З,2022-11-30 22:30:13,True,3
258417787,З,2022-11-30 22:30:13,Ч,,,True,4
258836435,Ж,2023-02-06 09:59:40,,З,2023-04-22 09:59:40,True,1
258836435,З,2023-04-22 09:59:40,Ж,К,2023-09-17 09:59:40,True,2
258836435,К,2023-09-17 09:59:40,З,Ч,2023-11-19 09:59:40,True,3
258836435,Ч,2023-11-19 09:59:40,К,,,True,4
259226241,Ч,2021-01-26 20:58:14,,З,2021-04-08 20:58:14,True,1
259226241,З,2021-04-08 20:58:14,Ч,К,2021-05-16 20:58:14,True,2
259226241,К,2021-05-16 20:58:14,З,Ж,2021-08-19 20:58:14,True,3
259226241,Ж,2021-08-19 20:58:14,К,,,True,4
259342735,К,2020-09-30 21:05:00,,Ж,2021-02-24 21:05:00,True,1
259342735,Ж,2021-02-24 21:05:00,К,З,2021-04-01 21:05:00,True,2
259342735,З,2021-04-01 21:05:00,Ж,,,True,3
260291873,К,2021-12-03 09:01:42,,З,2022-05-17 09:01:42,True,1
260291873,З,2022-05-17 09:01:42,К,Ж,2022-09-13 09:01:42,True,2
260291873,Ж,2022-09-13 09:01:42,З,З,2022-10-23 09:01:42,True,3
260291873,З,2022-10-23 09:01:42,Ж,,,True,4
261981506,З,2023-01-23 18:25:09,,Ч,2023-07-09 18:25:09,True,1
261981506,Ч,2023-07-09 18:25:09,З,Ж,2023-12-24 18:25:09,True,2
261981506,Ж,2023-12-24 18:25:09,Ч,,,True,3
262088348,Ж,2021-12-30 02:42:17,,К,2022-05-01 02:42:17,True,1
262088348,К,2022-05-01 02:42:17,Ж,Ж,2022-05-31 02:42:17,True,2
262088348,Ж,2022-05-31 02:42:17,К,,,True,3
262133881,К,2022-12-23 21:44:26,,З,2023-04-07 21:44:26,True,1
262133881,З,2023-04-07 21:44:26,К,Ч,2023-05-22 21:44:26,True,2
262133881,Ч,2023-05-22 21:44:26,З,Ж,2023-11-17 21:44:26,True,3
262133881,Ж,2023-11-17 21:44:26,Ч,,,True,4
262572322,З,2021-01-02 17:01:15,,Ч,2021-05-04 17:01:15,True,1
262572322,Ч,2021-05-04 17:01:15,З,К,2021-09-15 17:01:15,True,2
262572322,К,2021-09-15 17:01:15,Ч,Ч,2022-02-16 17:01:15,True,3
262572322,Ч,2022-02-16 17:01:15,К,,,True,4
263604087,Ж,2022-10-29 18:45:50,,Ч,2023-04-03 18:45:50,True,1
263604087,Ч,2023-04-03 18:45:50,Ж,З,2023-09-08 18:45:50,True,2
263604087,З,2023-09-08 18:45:50,Ч,,,True,3
264317919,Ж,2022-09-14 07:44:15,,К,2022-12-19 07:44:15,True,1
264317919,К,2022-12-19 07:44:15,Ж,З,2023-03-08 07:44:15,True,2
264317919,З,2023-03-08 07:44:15,К,Ж,2023-08-09 07:44:15,True,3
264317919,Ж,2023-08-09 07:44:15,З,З,2023-11-14 07:44:15,True,4
